disaster.event,user.anon,latitude,longitude.anon,time
08_Rammasun_Manila,25038,120.987806,9.59318865719,2014-07-09 21:43:51
08_Rammasun_Manila,16736,120.99148999999998,9.58285565719,2014-07-14 13:48:59
08_Rammasun_Manila,29389,121.021777,9.536452657189999,2014-07-18 12:58:35
08_Rammasun_Manila,11899,121.020931,9.56218465719,2014-07-17 22:49:40
08_Rammasun_Manila,281,120.985153,9.57425765719,2014-07-17 22:39:19
08_Rammasun_Manila,16105,120.97448600000001,9.57999965719,2014-07-03 16:00:59
08_Rammasun_Manila,15353,121.000355,9.58898765719,2014-07-18 07:35:49
08_Rammasun_Manila,17797,121.01280700000001,9.56252065719,2014-07-20 20:16:52
08_Rammasun_Manila,12487,120.99095700000001,9.55649565719,2014-07-13 17:57:57
08_Rammasun_Manila,24498,120.985483,9.57830865719,2014-07-02 11:44:57
08_Rammasun_Manila,26156,120.992034,9.59348965719,2014-07-17 21:28:13
08_Rammasun_Manila,1710,121.020347,9.55466865719,2014-07-07 11:33:53
08_Rammasun_Manila,20562,120.98393300000001,9.58701965719,2014-07-06 23:20:26
08_Rammasun_Manila,11796,121.010047,9.60398165719,2014-07-09 23:20:27
08_Rammasun_Manila,4213,120.99116200000002,9.58147365719,2014-07-17 19:37:12
08_Rammasun_Manila,10366,120.998011,9.56412965719,2014-07-07 10:55:32
08_Rammasun_Manila,12259,120.97794499999999,9.56400265719,2014-07-18 21:15:03
08_Rammasun_Manila,25177,120.993071,9.57491565719,2014-07-12 13:39:31
08_Rammasun_Manila,15417,120.991679,9.55284065719,2014-07-02 17:47:54
08_Rammasun_Manila,24240,121.00428000000001,9.57291765719,2014-07-13 11:10:24
08_Rammasun_Manila,22827,120.99128400000001,9.58154465719,2014-07-14 01:27:22
08_Rammasun_Manila,32815,120.990815,9.58748865719,2014-07-14 07:43:01
08_Rammasun_Manila,12127,121.007341,9.58448665719,2014-07-02 18:10:59
08_Rammasun_Manila,15571,121.004062,9.57665265719,2014-07-18 20:52:21
08_Rammasun_Manila,16633,121.0054,9.58621565719,2014-07-07 16:16:26
08_Rammasun_Manila,19959,121.00618700000001,9.55220265719,2014-07-12 20:07:01
08_Rammasun_Manila,3430,120.997198,9.53534165719,2014-07-13 15:22:21
08_Rammasun_Manila,21783,121.027574,9.53685665719,2014-07-06 19:54:08
08_Rammasun_Manila,22540,120.997029,9.604969657189999,2014-07-06 22:44:13
08_Rammasun_Manila,34939,120.98885600000001,9.57986965719,2014-07-17 11:46:04
08_Rammasun_Manila,3430,120.98808600000001,9.55113965719,2014-07-07 22:08:21
08_Rammasun_Manila,15496,120.98260800000001,9.56445165719,2014-07-09 12:55:09
08_Rammasun_Manila,23273,120.988629,9.57898665719,2014-07-20 16:07:41
08_Rammasun_Manila,20937,121.02722,9.54355465719,2014-07-14 20:30:20
08_Rammasun_Manila,8223,121.023569,9.58083665719,2014-07-14 21:27:25
08_Rammasun_Manila,9451,120.992326,9.57437265719,2014-07-20 08:23:58
08_Rammasun_Manila,4094,120.995405,9.53827265719,2014-07-09 15:06:14
08_Rammasun_Manila,9419,121.01684399999999,9.59565265719,2014-07-05 19:00:40
08_Rammasun_Manila,17255,120.963885,9.59121565719,2014-07-13 08:33:09
08_Rammasun_Manila,15980,120.981999,9.59211765719,2014-07-16 07:37:40
08_Rammasun_Manila,26307,120.99507,9.57938465719,2014-07-15 16:25:50
08_Rammasun_Manila,7547,121.01693799999998,9.54026865719,2014-07-15 20:55:55
08_Rammasun_Manila,23757,121.00656299999999,9.54942665719,2014-07-05 14:32:25
08_Rammasun_Manila,21666,120.987431,9.59250165719,2014-07-05 12:56:23
08_Rammasun_Manila,20414,120.990599,9.58922665719,2014-07-14 11:04:04
08_Rammasun_Manila,14407,120.99113799999999,9.59605365719,2014-07-13 22:53:30
08_Rammasun_Manila,30517,121.003151,9.54933765719,2014-07-13 15:54:38
08_Rammasun_Manila,15866,120.994867,9.59266065719,2014-07-02 23:49:53
08_Rammasun_Manila,5868,121.007081,9.55025165719,2014-07-20 20:27:51
08_Rammasun_Manila,20667,120.986655,9.59152865719,2014-07-14 19:49:18
08_Rammasun_Manila,31383,120.96308700000002,9.58909965719,2014-07-20 00:44:52
08_Rammasun_Manila,17754,121.012102,9.571820657189999,2014-07-07 22:31:16
08_Rammasun_Manila,26334,121.02991100000001,9.58383265719,2014-07-09 06:31:55
08_Rammasun_Manila,15914,121.00508500000001,9.547731657189999,2014-07-03 19:53:47
08_Rammasun_Manila,19589,121.01404099999999,9.612213657189999,2014-07-09 22:54:30
08_Rammasun_Manila,15434,120.99027,9.588264657189999,2014-07-11 20:48:43
08_Rammasun_Manila,8223,121.019475,9.58123365719,2014-07-12 15:20:33
08_Rammasun_Manila,6702,120.971528,9.60627365719,2014-07-07 21:42:06
08_Rammasun_Manila,8897,121.01894399999999,9.554384657189999,2014-07-12 22:56:57
08_Rammasun_Manila,31740,120.996384,9.58950165719,2014-07-07 13:44:39
08_Rammasun_Manila,23242,121.01243400000001,9.55947465719,2014-07-11 21:39:43
08_Rammasun_Manila,5670,120.990756,9.53548865719,2014-07-14 06:32:52
08_Rammasun_Manila,7959,120.969365,9.57416565719,2014-07-13 10:49:55
08_Rammasun_Manila,20323,120.996672,9.53541565719,2014-07-08 19:42:11
08_Rammasun_Manila,9843,120.990096,9.549561657189999,2014-07-20 23:42:52
08_Rammasun_Manila,3519,121.000547,9.59141465719,2014-07-11 12:16:42
08_Rammasun_Manila,1404,120.997304,9.53942165719,2014-07-15 19:09:17
08_Rammasun_Manila,6708,121.013989,9.53777865719,2014-07-19 08:16:24
08_Rammasun_Manila,25718,120.974129,9.59297765719,2014-07-03 19:37:20
08_Rammasun_Manila,18753,120.989244,9.57176165719,2014-07-11 15:45:21
08_Rammasun_Manila,10380,120.99621599999999,9.58007165719,2014-07-16 18:27:41
08_Rammasun_Manila,23524,120.9874,9.583168657189999,2014-07-14 21:34:10
08_Rammasun_Manila,16976,121.00853300000001,9.58853165719,2014-07-03 21:14:56
08_Rammasun_Manila,28464,120.978903,9.55172765719,2014-07-12 18:07:07
08_Rammasun_Manila,387,121.02263799999999,9.57286565719,2014-07-15 23:04:25
08_Rammasun_Manila,21937,120.99413600000001,9.589847657189999,2014-07-17 18:40:55
08_Rammasun_Manila,33050,121.02486,9.58606365719,2014-07-11 23:38:28
08_Rammasun_Manila,21276,121.000114,9.57151565719,2014-07-13 12:54:37
08_Rammasun_Manila,2813,120.967216,9.58601665719,2014-07-14 23:24:30
08_Rammasun_Manila,3448,120.984372,9.57985365719,2014-07-13 01:05:55
08_Rammasun_Manila,27076,121.01821000000001,9.59410465719,2014-07-20 00:08:17
08_Rammasun_Manila,31740,120.99701100000001,9.59106565719,2014-07-14 23:12:47
08_Rammasun_Manila,1631,121.007084,9.55480865719,2014-07-06 20:51:42
08_Rammasun_Manila,34278,121.00995800000001,9.57649565719,2014-07-03 15:03:07
08_Rammasun_Manila,12834,120.98888899999999,9.59102665719,2014-07-09 05:39:39
08_Rammasun_Manila,29053,120.97609299999999,9.59405465719,2014-07-14 22:11:21
08_Rammasun_Manila,30513,120.978001,9.60843565719,2014-07-04 13:31:40
08_Rammasun_Manila,4455,120.994752,9.54818965719,2014-07-06 09:37:45
08_Rammasun_Manila,13826,121.02075500000001,9.57745565719,2014-07-17 03:48:30
08_Rammasun_Manila,24446,120.99281699999999,9.53844065719,2014-07-09 10:59:54
08_Rammasun_Manila,6989,120.977621,9.56616565719,2014-07-15 13:40:38
08_Rammasun_Manila,20323,120.99768700000001,9.53583765719,2014-07-03 15:20:55
08_Rammasun_Manila,34749,120.986699,9.57737365719,2014-07-07 13:41:47
08_Rammasun_Manila,27523,120.976173,9.59428565719,2014-07-02 21:20:37
08_Rammasun_Manila,34773,121.014201,9.54641565719,2014-07-15 11:35:22
08_Rammasun_Manila,248,121.00567099999999,9.575321657189999,2014-07-15 14:42:05
08_Rammasun_Manila,30631,121.00868799999999,9.58809465719,2014-07-19 18:47:52
08_Rammasun_Manila,13210,120.971772,9.58683165719,2014-07-19 09:08:15
08_Rammasun_Manila,30051,121.024447,9.59507365719,2014-07-19 22:12:08
08_Rammasun_Manila,30996,120.990343,9.59314165719,2014-07-13 14:35:53
08_Rammasun_Manila,23865,120.99683799999998,9.53995065719,2014-07-12 22:15:22
08_Rammasun_Manila,13524,121.000533,9.575886657189999,2014-07-10 08:22:44
08_Rammasun_Manila,33050,121.02486,9.58606365719,2014-07-07 19:23:19
08_Rammasun_Manila,12054,121.001015,9.546148657189999,2014-07-16 18:08:53
08_Rammasun_Manila,14643,120.987852,9.59666265719,2014-07-16 01:11:50
08_Rammasun_Manila,14955,120.97618500000002,9.57171565719,2014-07-04 13:30:48
08_Rammasun_Manila,9172,120.979527,9.571858657189999,2014-07-06 10:25:48
08_Rammasun_Manila,15529,121.010299,9.55396765719,2014-07-17 13:58:43
08_Rammasun_Manila,4604,120.96621,9.58104465719,2014-07-13 02:21:07
08_Rammasun_Manila,31927,120.979231,9.60007365719,2014-07-03 13:33:46
08_Rammasun_Manila,32485,121.01136299999999,9.58330765719,2014-07-09 21:03:02
08_Rammasun_Manila,25642,121.01241399999999,9.57461765719,2014-07-20 16:58:24
08_Rammasun_Manila,7313,120.983943,9.54638565719,2014-07-05 18:55:48
08_Rammasun_Manila,13558,120.999738,9.58109065719,2014-07-05 22:31:17
08_Rammasun_Manila,8705,120.995081,9.57822565719,2014-07-19 15:31:56
08_Rammasun_Manila,25240,121.03046200000001,9.55673565719,2014-07-06 22:51:44
08_Rammasun_Manila,34711,120.98785900000001,9.59177665719,2014-07-13 01:40:10
08_Rammasun_Manila,10866,120.990031,9.580258657189999,2014-07-18 23:16:18
08_Rammasun_Manila,17462,120.97254199999999,9.56758965719,2014-07-16 11:36:17
08_Rammasun_Manila,19024,120.99461200000002,9.53890865719,2014-07-14 01:59:17
08_Rammasun_Manila,31416,121.028609,9.59004065719,2014-07-02 15:22:57
08_Rammasun_Manila,21669,120.966357,9.58735065719,2014-07-09 20:28:21
08_Rammasun_Manila,1180,121.013178,9.54882765719,2014-07-04 05:42:40
